 0.0000143, 1.9779535, 2.1163411, 2.2188509, 3.5462922, 3.8357644, 4.0506785, 4.6855926, 4.7962679, 5.3009026, 5.5408828, 6.0259433, 6.1173345, 6.1657352, 6.1850698
 0.0000121, 2.1058974, 2.2408033, 3.3305995, 3.8641300, 4.8205071, 5.2186485, 5.4126327, 5.5317722, 5.6894985, 6.0549971, 6.5591077, 6.7126969, 6.7333201, 6.7886462
 0.0000132, 2.1058974, 2.3754360, 3.9243202, 3.9615655, 4.3797710, 5.1262948, 5.2529420, 5.8700758, 6.4144448, 6.5044981, 6.5107901, 6.5683554, 7.0250839, 7.1530071
 0.0000121, 1.8440718, 2.3754360, 2.9758868, 3.8641300, 4.5172898, 5.2626891, 5.3535505, 5.8165465, 6.0178821, 6.2053049, 6.4544244, 6.6909872, 7.6173561, 7.6404184
 0.0000132, 1.8440718, 2.0854478, 3.9243202, 4.0392931, 4.7810747, 5.2186485, 5.6423765, 5.7105602, 5.8763420, 6.5205133, 6.6843033, 7.4990656, 7.8717670, 8.4935261
 0.0000132, 2.0003251, 2.2841413, 4.1023406, 4.1733325, 5.6423765, 5.6432882, 5.8165465, 6.1573621, 6.4027420, 6.4144448, 6.6596479, 6.7886462, 7.1926010, 7.4893469
 0.0000143, 2.0003251, 2.8756905, 3.3095013, 4.8366202, 5.5735078, 6.4651369, 6.5866387, 6.6843033, 6.6909872, 6.9792329, 7.0250839, 7.0582164, 7.0911716, 7.1209617
 0.0000132, 2.6105553, 4.0146487, 4.2511997, 4.4641902, 4.9868923, 5.4713889, 5.7507383, 6.0259433, 6.1378655, 6.5481068, 6.6086835, 6.6641349, 6.6976558, 6.7705387
 0.0000143, 1.8976564, 2.2204506, 2.2766634, 2.6105553, 3.3192005, 4.3344651, 4.7202527, 4.7473463, 4.7962679, 5.6506899, 5.8032741, 6.0731290, 6.2345316, 6.4357355
 0.0000132, 1.4772604, 1.8976564, 1.9703044, 2.1372396, 3.8076098, 3.8357644, 4.2511997, 4.3312358, 4.7241606, 5.0444819, 5.7238886, 6.0838401, 6.1717914, 6.3971163
 0.0000132, 1.7569573, 1.8575787, 2.8053880, 3.3305995, 4.5003779, 5.1262948, 6.0361662, 6.2835580, 6.4101550, 6.4544244, 6.5244997, 6.7019536, 6.8721683, 6.9361010
 0.0000121, 1.7569573, 2.2408033, 3.1831265, 3.9615655, 4.0791053, 5.3535505, 5.4895991, 6.5205133, 6.6551930, 6.6605404, 6.6822300, 6.8060119, 6.8705522, 6.8984918
 0.0000132, 2.8756905, 3.1655015, 4.1733325, 5.1666150, 5.2461527, 5.3873194, 5.6997541, 6.4859084, 6.6039147, 6.6525405, 7.0820116, 7.4641607, 7.4848385, 7.6173561
 0.0000143, 1.9703044, 2.2696685, 2.2766634, 3.0673435, 3.2815529, 3.5227101, 4.4133428, 4.4641902, 4.6855926, 4.8502883, 5.0654222, 5.2929572, 5.3664599, 5.8537939
 0.0000132, 1.6067357, 2.1979994, 2.8053880, 4.0589777, 4.0791053, 5.3731270, 5.4419945, 5.5317722, 6.0162370, 6.1015335, 6.2084461, 6.5579653, 6.6284623, 6.7592313
 0.0000121, 1.6067357, 1.8575787, 3.1831265, 3.3179513, 4.8205071, 5.0638232, 6.0604045, 6.0670995, 6.1353481, 6.2975004, 6.3147523, 6.4886660, 6.5044981, 6.6330614
 0.0000121, 1.9954691, 2.5749777, 3.0154912, 3.7773674, 4.1636995, 5.1357197, 5.1666150, 5.6016427, 7.1209617, 7.4571523, 7.5244807, 8.7419842, 9.0262004, 9.2035969
 0.0000143, 2.5749777, 3.1655015, 3.6723025, 3.8246708, 4.2597529, 4.8378311, 5.0902945, 5.5735078, 5.5900446, 5.9869948, 6.4027420, 7.6647814, 7.7331098, 8.5126139
 0.0000132, 1.5117545, 2.1019509, 2.4948160, 3.1866917, 3.2815529, 4.1946049, 4.7202527, 4.7241606, 5.2641144, 5.4341222, 5.4660213, 5.4956988, 5.5408828, 5.7507383
 0.0000143, 2.1019509, 2.2696685, 2.9620947, 3.8076098, 4.1129928, 4.3344651, 4.4437378, 4.7989869, 4.8361333, 5.3009026, 5.3885170, 5.4601550, 5.5950413, 5.9051668
 0.0000108, 2.1503718, 2.1979994, 3.3179513, 3.8652681, 3.8798843, 4.5003779, 4.9360721, 5.4895991, 6.0253620, 6.0934147, 6.1445498, 6.4533942, 6.5226438, 6.5420409
 0.0000143, 2.4219613, 3.0154912, 3.5575144, 4.8083256, 5.0902945, 5.7245616, 6.6961930, 7.4641607, 8.9482402, 8.9550363, 9.3667761, 9.6868097, 9.9443944, 9.9628752
 0.0000132, 1.9954691, 2.2988704, 2.4219613, 3.1628613, 3.6723025, 4.5571372, 5.0762488, 6.4859084, 7.9141394, 8.4607793, 8.8102163, 9.8361566, 9.8750790, 9.9639847
 0.0000121, 1.5898751, 1.7602556, 2.4948160, 2.7116423, 4.1129928, 5.0654222, 5.6177931, 5.6741348, 5.9936047, 6.0731290, 6.1541685, 6.1717914, 6.1850698, 6.2909617
 0.0000121, 1.5117545, 1.7602556, 2.3422633, 2.9620947, 3.6917072, 4.4133428, 5.7238886, 5.7645727, 5.7830876, 5.8032741, 5.9841686, 6.0398507, 6.1173345, 6.2107076
 0.0000132, 1.5225969, 2.7601811, 2.8737082, 4.1873133, 4.1997371, 4.8774064, 4.9221735, 5.0654720, 5.3571818, 6.1950450, 6.4436158, 6.6330614, 6.7939903, 6.8334900
 0.0000132, 2.7157491, 2.7601811, 3.4228504, 3.6410159, 4.3667360, 4.4160602, 4.8332589, 5.1553066, 5.6377988, 6.0753760, 6.6288830, 6.7013267, 6.7656262, 6.8384295
 0.0000132, 1.8628189, 2.7157491, 3.4494757, 4.2694597, 4.8774064, 5.2034693, 5.2351503, 5.6254415, 5.6268008, 5.9524847, 6.2511023, 6.6063372, 6.7282904, 7.1481477
 0.0000143, 2.0250927, 2.1503718, 2.4087343, 3.5801826, 4.0589777, 4.3642056, 4.8510828, 5.0484242, 5.0638232, 5.1480958, 5.4458048, 6.0361662, 6.1340688, 6.3808778
 0.0000143, 2.2988704, 2.3506377, 3.4161231, 3.5575144, 3.7773674, 4.8378311, 4.9966492, 7.4848385, 8.1469999, 9.4294850, 9.8667785, 9.9806457,10.1074631,10.1403298
 0.0000121, 2.2985226, 2.3506377, 3.1236519, 3.1628613, 4.1636995, 4.2597529, 4.8083256, 6.3785032, 6.6525405, 8.5417727, 8.7675530, 9.1122558, 9.1151252, 9.1594864
 0.0000143, 3.1236519, 3.3824400, 3.8246708, 4.5729859, 4.9966492, 5.0762488, 5.1357197, 5.2461527, 5.9161974, 6.6961930, 7.0911716, 7.3372547, 7.5986647, 7.7075673
 0.0000143, 2.7813838, 3.3824400, 4.4544364, 5.3873194, 5.5900446, 5.8081148, 6.3785032, 6.5866387, 6.9640636, 6.9806072, 6.9938238, 7.0441231, 7.1910413, 7.2124603
 0.0000132, 2.2359120, 2.7813838, 3.9650601, 5.1775465, 5.9161974, 5.9203466, 6.1352095, 6.3825928, 6.4632881, 6.5156874, 6.5398096, 6.5487934, 6.5913506, 6.6039147
 0.0000121, 1.8969722, 2.7116423, 3.6917072, 4.1946049, 5.3885170, 5.6894896, 5.7197379, 5.8537939, 5.9057356, 5.9616939, 5.9998493, 6.0639003, 6.0812158, 6.0944646
 0.0000132, 1.5898751, 1.8969722, 2.3422633, 3.1866917, 4.4437378, 5.2929572, 5.7661510, 5.9308247, 5.9613148, 5.9925860, 6.0515855, 6.0804191, 6.0973599, 6.1177510
 0.0000132, 1.5225969, 1.8395384, 3.4228504, 3.8074266, 3.9749588, 4.6374454, 5.0585484, 5.2351503, 5.2393418, 6.1432312, 6.4682378, 6.4886660, 6.7019536, 6.7146866
 0.0000132, 1.8628189, 1.9088733, 3.0550930, 3.6410159, 4.5169569, 4.5191137, 5.0585484, 5.0654720, 5.3736948, 5.6332934, 6.0344673, 6.2898791, 6.5159956, 7.1517357
 0.0000143, 1.5670357, 2.0250927, 2.5269158, 2.9284966, 3.6914207, 3.8112725, 3.8798843, 3.9328225, 4.0229826, 5.2917104, 5.4419945, 6.2975004, 6.4703934, 6.7018055
 0.0000153, 1.5670357, 1.8805071, 2.4087343, 3.5010297, 3.6724236, 3.8103012, 3.8652681, 4.4602918, 4.8302268, 5.3731270, 6.0670995, 6.0916169, 6.7470732, 6.8731363
 0.0000153, 2.2985226, 3.4161231, 4.5571372, 4.5729859, 5.6016427, 5.7245616, 5.9869948, 7.5144996, 8.1131935, 9.3621526, 9.4716515, 9.5130535, 9.5568018, 9.6580488
 0.0000121, 2.1688238, 2.2359120, 3.7046297, 4.4544364, 4.8397721, 5.5913232, 6.0037661, 6.0176980, 6.1060785, 6.1629048, 6.1651112, 6.2448697, 6.2662111, 6.3090244
 0.0000132, 1.8395384, 2.4575583, 2.8737082, 3.0519483, 4.1433071, 4.4160602, 4.8749964, 5.3926799, 5.6332934, 5.9524847, 6.2789808, 6.3036008, 6.3147523, 6.5244997
 0.0000153, 1.9088733, 2.3649520, 3.4494757, 3.4744360, 4.2172973, 4.3667360, 4.5744722, 4.6374454, 4.8749964, 4.9221735, 5.2451880, 5.6948221, 5.9795474, 6.9219737
 0.0000121, 2.0116414, 2.2338749, 2.3649520, 3.0550930, 4.1991176, 4.2694597, 5.2306592, 5.6377988, 5.8810962, 6.0206971, 6.1432312, 6.1529661, 6.1950450, 6.3036008
 0.0000121, 2.2235102, 2.2338749, 2.9130902, 4.1815909, 4.2172973, 4.5191137, 5.2034693, 5.4690858, 6.0397013, 6.1682578, 6.4703934, 6.4919017, 6.5808966, 6.7013267
 0.0000132, 2.2043826, 2.2235102, 3.6918696, 4.1991176, 4.3061679, 4.3111709, 4.9753786, 5.2917104, 5.6169727, 5.7882547, 5.9795474, 6.0916169, 6.1340688, 6.1463972
 0.0000132, 1.7973306, 2.2043826, 2.8029078, 3.5654021, 3.9328225, 4.1815909, 4.3852924, 4.4110185, 4.8302268, 5.1480958, 5.7382480, 5.7859297, 5.8810962, 6.2222170
 0.0000132, 1.7973306, 1.8304368, 2.3090471, 2.9284966, 2.9606749, 3.1760189, 3.6724236, 3.6918696, 4.3642056, 5.4690858, 5.8162784, 6.0253620, 6.2307618, 6.2341713
 0.0000108, 1.8805071, 2.0061150, 2.4693095, 2.5269158, 2.9606749, 3.3620078, 3.5801826, 4.3852924, 4.9360721, 5.7882547, 6.2084461, 6.4416061, 6.4425994, 6.5447222
 0.0000108, 1.9561428, 2.1688238, 3.5960539, 3.9650601, 4.8145100, 5.6977722, 5.7182866, 5.8081148, 6.1461534, 6.2447978, 6.2494476, 6.2535427, 6.3031182, 6.3256932
 0.0000121, 1.4674458, 1.9975493, 2.4575583, 3.3513591, 3.8074266, 4.1997371, 4.6000662, 5.1553066, 5.2451880, 5.7785813, 5.8314065, 5.8439890, 5.8731593, 5.9746047
 0.0000143, 1.4674458, 1.7135933, 3.0519483, 3.4051438, 3.9749588, 4.1873133, 4.3946108, 4.5744722, 4.8332589, 5.2245871, 5.2306592, 5.3736948, 5.4674490, 5.6268008
 0.0000143, 2.0116414, 2.9130902, 3.4744360, 4.3061679, 4.5169569, 5.2245871, 5.6254415, 5.7859297, 5.8136133, 6.2424282, 6.5623857, 6.6095980, 6.6213515, 6.6288830
 0.0000121, 1.3440254, 1.8304368, 2.5579682, 2.8029078, 3.3620078, 4.0229826, 4.3111709, 4.4602918, 5.3790332, 5.4243520, 5.4458048, 5.5126028, 5.6253797, 5.7217733
 0.0000143, 1.3440254, 1.3669665, 2.3090471, 2.4693095, 3.5654021, 3.6914207, 3.8103012, 4.9753786, 5.0484242, 5.5363518, 5.5752475, 5.6525558, 5.7498692, 5.7996108
 0.0000132, 1.3669665, 2.0061150, 2.5579682, 3.1760189, 3.5010297, 3.8112725, 4.4110185, 4.8510828, 5.6169727, 5.7482513, 5.7889016, 5.8427298, 5.9315580, 5.9357544
 0.0000121, 1.9561428, 2.0961639, 3.6873034, 3.7046297, 5.1775465, 5.5714365, 6.0654507, 6.1582859, 6.1782117, 6.2185112, 6.4169456, 6.4399366, 6.4427932, 6.4806783
 0.0000143, 1.7135933, 1.8472685, 1.9975493, 3.2300771, 4.1433071, 4.6628096, 4.9734282, 5.0082223, 5.1806560, 5.2393418, 5.3349503, 5.3571818, 5.3949695, 5.5086025
 0.0000153, 2.0902880, 2.0961639, 3.5960539, 4.3629584, 4.8397721, 5.4714261, 5.9203466, 6.4262665, 6.4389822, 6.4445093, 6.5353041, 6.5725798, 6.5787997, 6.6015670
 0.0000143, 1.8472685, 2.0949923, 3.3513591, 3.4051438, 3.8898569, 4.4681087, 4.7697272, 4.9883266, 5.0576474, 5.1822288, 5.2263278, 5.2312886, 5.3030732, 5.3719732
 0.0000143, 1.9683497, 2.0949923, 3.2300771, 3.4128870, 3.6011111, 4.1893434, 4.2441739, 4.3513330, 4.3946108, 4.6000662, 4.7810045, 4.8452040, 4.9001737, 4.9714791
 0.0000132, 1.7133002, 1.9683497, 2.1735222, 3.1036587, 3.8120338, 3.8898569, 3.9257606, 4.0324057, 4.3135374, 4.3254822, 4.3513334, 4.3525386, 4.6628096, 4.6893483
 0.0000132, 1.3605879, 1.7133002, 2.4896381, 2.9000007, 3.3585255, 3.4128870, 3.6029151, 3.6275055, 3.8629910, 4.3352272, 4.6594314, 4.7730916, 4.9635468, 5.2312886
 0.0000132, 2.0902880, 2.4801409, 3.6873034, 3.7909887, 4.8145100, 4.8245818, 5.5913232, 6.0999267, 6.1352095, 6.2357588, 6.2857532, 6.3298716, 6.7140281, 6.7486423
 0.0000121, 1.3605879, 1.4480670, 2.1735222, 2.2250841, 2.7205686, 2.7759680, 3.3224382, 3.6011111, 3.6147054, 4.1746372, 4.2830366, 4.6731466, 4.7350611, 4.9933463
 0.0000143, 1.2111977, 1.7260942, 2.2025662, 2.8308836, 3.1489514, 3.8736149, 3.9121344, 4.4477293, 4.6945494, 4.7144883, 4.7594532, 4.8694240, 4.8809737, 4.9571965
 0.0000153, 1.0878881, 1.7260942, 1.9886929, 2.0497807, 2.9201030, 3.4444303, 3.5346721, 4.3886098, 4.7050820, 5.0045172, 5.0947522, 5.1267331, 5.1344324, 5.2317019
 0.0000121, 1.5661408, 2.0478526, 3.2350747, 3.7909887, 3.9329498, 4.6593671, 5.4714261, 5.8400067, 6.6886021, 7.0771953, 7.0895065, 7.1184457, 7.1787229, 7.2269271
 0.0000121, 2.0478526, 2.4801409, 2.9501013, 4.3336374, 4.3629584, 4.6747408, 5.0222514, 5.5714365, 5.7008243, 6.3508120, 6.7149014, 6.7306615, 6.9172977, 7.0219660
 0.0000121, 2.1085074, 2.2085732, 3.5451938, 3.6367159, 4.5255171, 4.5492961, 4.9503440, 5.4625910, 5.8803399, 6.3456758, 6.5932928, 7.1657444, 7.2008259, 7.2382450
 0.0000132, 1.8862398, 2.2085732, 3.0291084, 3.5188633, 3.8026971, 4.2392440, 4.3986468, 5.1812348, 5.4648041, 6.2370974, 6.3765271, 7.6546963, 7.8194296, 7.8369564
 0.0000132, 1.4091844, 1.8862398, 3.1125560, 3.6367159, 4.6098493, 4.7894467, 4.8663843, 4.9279715, 5.7015432, 6.2801345, 6.3256148, 7.4908677, 7.6496145, 7.6640139
 0.0000121, 1.4091844, 2.7769045, 3.0291084, 4.5492961, 4.7981342, 5.2859991, 5.3268095, 5.5088736, 6.0036308, 6.3597480, 6.4362318, 7.2606114, 7.2736570, 7.3150789
 0.0000121, 1.4480670, 1.5273179, 1.6908868, 1.8918775, 2.4896381, 3.1036587, 3.2756528, 3.2827582, 3.4953112, 4.1150093, 4.1908955, 4.3513330, 4.8563471, 4.8711911
 0.0000132, 1.1562432, 1.6908868, 1.9832802, 2.2250841, 2.4936305, 2.5015792, 2.9000007, 3.6926680, 3.8120338, 3.9959603, 4.1684042, 4.9632653, 5.0298607, 5.2122361
 0.0000132, 1.1815668, 1.9832802, 2.2351511, 2.3040177, 2.7524888, 3.2827582, 3.3224382, 3.6029151, 3.8437483, 4.2815403, 4.3525386, 4.3569024, 4.7594532, 5.1344324
 0.0000132, 2.1414242, 2.3040177, 2.3534654, 2.7908583, 2.8308836, 3.5346721, 3.5833787, 3.9762913, 3.9959603, 4.1439588, 4.4874492, 4.6594314, 4.6731466, 4.6884098
 0.0000121, 1.2111977, 2.0140255, 2.0497807, 2.1414242, 3.1307343, 3.7010944, 3.9712335, 3.9867028, 4.0375711, 4.2414023, 4.2815403, 4.3614668, 4.4222054, 4.4790153
 0.0000143, 1.0878881, 1.4623950, 2.0140255, 2.2025662, 2.5744711, 2.9736839, 3.5833787, 3.9325313, 4.4237654, 4.6677821, 4.8748635, 4.9987893, 5.1438308, 5.2067270
 0.0000143, 1.2751089, 1.4623950, 1.9886929, 2.2122385, 3.1307343, 3.1489514, 4.1532871, 4.4095794, 4.4874492, 4.6759690, 5.2487325, 5.3258505, 5.3856189, 5.6253797
 0.0000108, 1.2751089, 1.8800267, 2.5744711, 2.9201030, 3.9121344, 3.9867028, 4.2984991, 4.4678515, 4.9685201, 5.1522521, 5.3749138, 5.3790332, 5.5752475, 5.5900437
 0.0000143, 1.5661408, 1.9081158, 2.7309151, 2.9501013, 4.0062084, 4.8245818, 5.7316218, 6.4262665, 7.1817903, 7.2130921, 7.2467159, 7.2982052, 7.3069208, 7.3476729
 0.0000132, 1.9842878, 2.1085074, 3.4451282, 3.5188633, 4.2392096, 4.6098493, 5.0366971, 5.2606461, 5.3268095, 5.4399636, 5.7312569, 6.4712051, 6.5143760, 6.6502778
 0.0000121, 2.5290512, 2.7769045, 3.1125560, 3.8026971, 4.0217165, 4.3495289, 4.5930167, 4.6859042, 4.7728935, 4.9503440, 5.0366971, 5.9749052, 6.2736427, 6.4805481
 0.0000108, 1.5273179, 1.9675373, 1.9912054, 2.4936305, 2.7759680, 3.0507548, 3.6275055, 3.7402538, 3.8289170, 3.8437483, 3.9257606, 4.1005855, 4.5133258, 4.7672640
 0.0000132, 1.1562432, 1.8918775, 1.9912054, 2.2315008, 2.2351511, 2.7205686, 3.2374212, 3.3585255, 3.5448694, 4.0324057, 4.1439588, 4.3905357, 4.5341702, 5.1877449
 0.0000132, 1.1815668, 1.7983603, 2.2315008, 2.3534654, 2.5015792, 3.4953112, 3.5622891, 3.6147054, 3.7402538, 3.8629910, 4.2414023, 4.3513334, 4.8452969, 4.8809737
 0.0000153, 1.8800267, 2.2122385, 2.5468013, 2.9736839, 3.4444303, 3.7010944, 3.8736149, 4.0151951, 4.0159666, 4.6148463, 4.6950182, 4.8966212, 4.9264675, 5.3620039
 0.0000153, 2.0617223, 2.1057313, 3.4981284, 3.5793445, 4.3449291, 4.8685422, 4.8966212, 5.2150660, 5.3375946, 5.6222949, 5.9059625, 6.1582302, 6.1760274, 6.3339796
 0.0000162, 1.4503779, 1.9081158, 3.2350747, 3.5743821, 4.3336374, 5.9025926, 6.0999267, 7.3047804, 7.3873138, 7.4247562, 7.4433659, 7.5270995, 7.5435541, 7.5741275
 0.0000143, 1.9842878, 2.1105228, 2.5881468, 3.5451938, 3.8126372, 4.2392440, 4.4894097, 4.5015893, 4.7728935, 4.9279715, 5.5088736, 6.0025325, 6.0782806, 6.3863518
 0.0000143, 1.9292477, 2.1105228, 2.9985153, 3.4451282, 3.4655290, 3.7313267, 4.0217165, 4.3986468, 4.5255171, 4.7894467, 5.2859991, 6.1603973, 6.7262323, 6.7283719
 0.0000108, 2.1543211, 2.5290512, 2.8943726, 3.3702956, 3.4655290, 4.4894097, 4.7981342, 4.8663843, 5.1812348, 5.2866817, 5.4399636, 5.8523068, 5.8803399, 6.3168510
 0.0000121, 1.4577725, 1.9675373, 2.2579195, 3.1877117, 3.2756528, 3.5448694, 4.1684042, 4.2057106, 4.2830366, 4.6698825, 4.8452969, 4.8688611, 4.8785239, 4.9635468
 0.0000132, 1.7983603, 1.9447885, 2.7524888, 2.7908583, 3.2374212, 3.6926680, 3.7640137, 4.0375711, 4.1005855, 4.1150093, 4.1746372, 4.2283210, 4.2966502, 4.3254822
 0.0000132, 2.4693327, 2.5468013, 2.5956119, 3.4981284, 3.5574865, 4.0479616, 4.2929708, 4.2984991, 4.4095794, 4.4222054, 4.6677821, 4.7533977, 4.8694240, 5.0947522
 0.0000143, 1.7902506, 2.1057313, 2.4693327, 3.0436985, 3.4044388, 3.8882648, 4.4448856, 4.6148463, 4.7521668, 4.9035097, 5.6321577, 5.6687916, 5.7525378, 5.8196210
 0.0000143, 1.7902506, 1.9554556, 2.0617223, 3.6101268, 3.9284469, 4.0479616, 4.8250900, 4.8809023, 5.0129248, 5.1673777, 5.2274094, 5.8487438, 5.9106333, 6.1137948
 0.0000132, 1.9554556, 2.3444836, 3.4044388, 3.5793445, 4.1115447, 4.7613762, 4.9418622, 5.0805010, 5.4206650, 5.4259754, 5.5001723, 6.1420853, 6.1696358, 6.6876818
 0.0000143, 1.4503779, 2.7150699, 2.7309151, 3.9329498, 4.6747408, 5.3023762, 6.2357588, 6.9435744, 7.0509860, 7.0822181, 7.0843347, 7.1342629, 7.2270756, 7.3124686
 0.0000132, 1.6083835, 1.9292477, 2.5881468, 2.6849207, 3.3702956, 4.2392096, 4.5930167, 5.2772620, 5.4625910, 5.4648041, 5.7015432, 5.9253184, 5.9628338, 6.0036308
 0.0000108, 1.4863705, 1.6083835, 2.8943726, 2.9985153, 3.8126372, 4.6859042, 4.9191255, 5.2606461, 5.7361911, 5.8327952, 6.2370974, 6.2801345, 6.3456758, 6.4223045
 0.0000132, 1.4863705, 2.1543211, 2.6849207, 3.7313267, 4.3495289, 4.5015893, 4.6403129, 5.5258662, 5.6952968, 5.7312569, 6.2224360, 6.3256148, 6.3597480, 6.3765271
 0.0000143, 1.4288115, 1.8408414, 2.3922380, 3.1877117, 3.3597917, 4.5133258, 4.5936900, 4.6375738, 4.6681153, 5.1218263, 5.2117944, 5.3485784, 5.3719732, 5.3958225
 0.0000132, 1.3626800, 1.4288115, 2.2579195, 2.7218737, 3.8289170, 3.9877936, 4.7570375, 4.8711911, 4.9782207, 4.9868817, 5.1877449, 5.2340617, 5.2586505, 5.4076794
 0.0000143, 1.3626800, 1.4577725, 2.3922380, 3.0507548, 3.4400437, 4.1908955, 4.3905357, 4.4928391, 4.7081114, 4.8770185, 4.9933463, 5.0298607, 5.1921377, 5.1939483
 0.0000132, 1.9447885, 1.9517681, 3.0231765, 3.5622891, 3.6758245, 3.7971419, 3.9762913, 3.9951087, 4.2441739, 4.3135374, 4.3569024, 4.4790153, 4.5341702, 4.6181388
 0.0000121, 2.0369088, 2.3444836, 3.6101268, 3.6370047, 3.6911102, 4.7926922, 4.9035097, 5.2539695, 5.3375946, 5.4370859, 5.7499404, 6.1838670, 6.7874510, 6.8934470
 0.0000132, 2.2707280, 3.0880087, 4.4219221, 4.7458604, 4.9394931, 4.9639600, 5.3023762, 5.7008243, 5.7316218, 5.7940492, 5.8400067, 5.9025926, 5.9875629, 6.1936421
 0.0000121, 2.7150699, 3.0880087, 3.5743821, 4.0062084, 4.6593671, 4.8153709, 5.0222514, 6.2857532, 6.5691249, 6.6045299, 6.7676591, 6.8198228, 6.8222285, 6.9756068
 0.0000143, 1.7477709, 1.8408414, 2.7218737, 3.4400437, 3.4661355, 4.1415932, 4.2057106, 4.3739341, 4.4798658, 4.6181388, 4.9168892, 4.9714791, 5.0014405, 5.0576474
 0.0000121, 1.9517681, 2.3808606, 2.7360012, 2.8835408, 3.7640137, 4.0316994, 4.1415932, 4.1893434, 4.2364007, 4.2575690, 4.3032667, 4.4549073, 4.4681087, 4.6375738
 0.0000121, 2.0940145, 2.5084462, 2.8835408, 3.0231765, 4.2966502, 4.3614668, 4.3647794, 4.4237654, 4.5464827, 4.5628816, 4.6759690, 4.7050820, 4.7144883, 4.9264675
 0.0000132, 2.0940145, 3.1987179, 3.6758245, 3.9325313, 3.9712335, 4.0034471, 4.0159666, 4.1532871, 4.2283210, 4.2575690, 4.2929708, 4.3886098, 4.4477293, 4.4678515
 0.0000143, 2.5956119, 2.8134864, 3.1987179, 3.8882648, 4.0151951, 4.3126105, 4.4442884, 4.5628816, 4.6121035, 4.6884098, 4.7543122, 4.8685422, 5.0638533, 5.1255725
 0.0000153, 2.1817668, 2.8134864, 2.8929558, 3.0436985, 3.5574865, 3.5917831, 3.9284469, 4.0525310, 4.3449291, 4.6906599, 4.7613762, 5.4370859, 5.6943485, 5.6970438
 0.0000132, 1.8780575, 2.0369088, 2.4851567, 3.7351034, 4.1115447, 4.5454042, 5.0129248, 5.7831125, 5.8718736, 5.9061504, 5.9761195, 6.0583172, 6.4956674, 6.6206882
 0.0000132, 1.4295447, 2.9359324, 3.2144681, 3.9744431, 4.4219221, 5.3220390, 5.4359178, 5.5570404, 6.1537631, 6.1635215, 6.2387171, 6.4033579, 6.4694897, 6.4956674
